ewtb.r.149922.2,1433654261,1433654263,@nschneid,,"{""initval"": ""The front_desk staff was very pleasant and efficient ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""mgreen""], ""times"": [1433257848,1430451698]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task13"",   ""sgroups"": [[1,2]],   ""wgroups"": [],   ""chklbls"": {""1"":""front|LOCATION"",""3"":""staff|GROUP"",""4"":""was|stative""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task13&inst=1b&u=nschneid&psst=&from=37&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=mgreen&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",The front_desk staff was very pleasant and efficient .,,,The front desk staff was very pleasant and efficient .
ewtb.r.149922.3,1433654263,1433654265,@nschneid,,"{""initval"": ""Serves FREE breakfast !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""mgreen""], ""times"": [1433257849,1430451886]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task13"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""0"":""Serves|social"",""2"":""breakfast|FOOD""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task13&inst=1b&u=nschneid&psst=&from=38&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=mgreen&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",Serves FREE breakfast !,,,Serves FREE breakfast !
ewtb.r.153921.1,1433654300,1433654303,@nschneid,,"{""initval"": ""Fresh and Excellent Quality"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""mgreen""], ""times"": [1433257957,1430452019]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task13"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""3"":""Quality|ATTRIBUTE""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task13&inst=1b&u=nschneid&psst=&from=48&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=mgreen&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",Fresh and Excellent Quality,,,Fresh and Excellent Quality
ewtb.r.153921.3,1433654304,1433654305,@nschneid,,"{""initval"": ""The food is always fresh and delicious ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""mgreen""], ""times"": [1433257959,1430452022]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task13"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""food|FOOD"",""2"":""is|stative""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task13&inst=1b&u=nschneid&psst=&from=49&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=mgreen&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",The food is always fresh and delicious .,,,The food is always fresh and delicious .
ewtb.r.095523.5,1433786177,1433786184,@nschneid,,"{""initval"": ""This was after I brought the car !!!! !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""ytsvetko""], ""times"": [1400619582]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""was|stative"",""2"":""after|RelativeTime"",""4"":""brought|possession"",""6"":""car|ARTIFACT""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=nschneid&psst=&from=157&initialStage=1&reconcile%5B0%5D=%5ECMU-&new=%5Epsst&v=+nschneid"",   ""session"": "",  ""authuser"": ""nschneid""}",This was after I brought the car !!!! !,,,This was after I brought the car !!!! !
ewtb.r.116821.6,1435598970,1435599057,@mgreen+nschneid,,"{""initval"": ""Well then I went_on_a_trip to Glasgow and was walking around ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""nschneid""], ""times"": [1428563338,1433794217]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [[3,4,5,6]],   ""wgroups"": [],   ""chklbls"": {""1"":""then|`r"",""3"":""went|motion"",""7"":""to|Destination"",""8"":""Glasgow|LOCATION"",""10"":""was|`a"",""11"":""walking|motion"",""12"":""around|2DArea""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=mgreen%2Bnschneid&psst=&from=182&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=nschneid&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",Well then I went_on_a_trip to Glasgow and was walking around .,,,Well then I went on a trip to Glasgow and was walking around .
ewtb.r.147825.4,1435599638,1435599651,@mgreen+nschneid,,"{""initval"": ""Do n\'t think I \'ve ever been charged before ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""nschneid""], ""times"": [1428564966,1433794626]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""0"":""Do|`a"",""2"":""think|cognition"",""4"":""'ve|`a"",""6"":""been|`a"",""7"":""charged|possession"",""8"":""before|DeicticTime""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=mgreen%2Bnschneid&psst=&from=208&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=nschneid&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",Do n't think I 've ever been charged before .,,,Do n't think I 've ever been charged before .
ewtb.r.147825.5,1433794626,1433794633,@nschneid,,"{""initval"": ""Oh , and salad cream , not mayonnaise , on the coleslaw ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""nkazour""], ""times"": [1398982871]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""3"":""salad|FOOD"",""4"":""cream|FOOD"",""7"":""mayonnaise|FOOD"",""9"":""on|Location"",""11"":""coleslaw|FOOD""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=nschneid&psst=&from=209&initialStage=1&reconcile%5B0%5D=%5ECMU-&new=%5Epsst&v=+nschneid"",   ""session"": "",  ""authuser"": ""nschneid""}","Oh , and salad cream , not mayonnaise , on the coleslaw .",,,"Oh , and salad cream , not mayonnaise , on the coleslaw ."
ewtb.r.153921.4,1435599663,1435599678,@mgreen+nschneid,,"{""initval"": ""It can be a little on_the_ spicy _side but just ask them exactly what you want and they are very helpful ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""nschneid""], ""times"": [1432652049,1433794682]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [[5,6,8]],   ""wgroups"": [],   ""chklbls"": {""2"":""be|stative"",""4"":""little|`"",""5"":""on|State"",""11"":""ask|communication"",""16"":""want|cognition"",""19"":""are|stative""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=mgreen%2Bnschneid&psst=&from=212&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=nschneid&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",It can be a little on_the_ spicy _side but just ask them exactly what you want and they are very helpful .,,,It can be a little on the spicy side but just ask them exactly what you want and they are very helpful .
ewtb.r.162422.4,1440328210,1440328216,@nschneid,,"{""initval"": ""After a_good_few minutes , he asked : \"" what do you want ? \"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""nschneid""], ""times"": [1433794735]},  ""usingCurrentVersionThisUser"": ""true"",  ""query"": ""missingAux"",   ""sgroups"": [[1,2,3]],   ""wgroups"": [],   ""chklbls"": {""0"":""After|RelativeTime"",""4"":""minutes|TIME"",""7"":""asked|communication"",""11"":""do|`a"",""13"":""want|cognition""},   ""url"": ""demo.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=missingAux&inst=1b&u=nschneid&vsst=&from=61&initialStage=1&reconcile%5B0%5D=%5E&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}","After a_good_few minutes , he asked : "" what do you want ? """,,,"After a good few minutes , he asked : "" what do you want ? """
ewtb.r.247226.5,1440334752,1440334767,@nschneid,,"{""initval"": ""Going_back after graduating you r told you get a discount on services nope you do nt ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""nschneid""], ""times"": [1433882492]},  ""usingCurrentVersionThisUser"": ""true"",  ""query"": ""missingAux"",   ""sgroups"": [[0,1]],   ""wgroups"": [],   ""chklbls"": {""0"":""Going|motion"",""2"":""after|RelativeTime"",""3"":""graduating|stative"",""5"":""r|`a"",""6"":""told|communication"",""8"":""get|stative"",""10"":""discount|RELATION"",""11"":""on|Theme"",""12"":""services|ACT"",""15"":""do|`a""},   ""url"": ""demo.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=missingAux&inst=1b&u=nschneid&vsst=&from=89&initialStage=1&reconcile%5B0%5D=%5E&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",Going_back after graduating you r told you get a discount on services nope you do nt .,,,Going back after graduating you r told you get a discount on services nope you do nt .
ewtb.r.247226.7,1440685129,1440685133,@nschneid,,"{""initval"": ""Going there you learn the school does not care about the services given just about the money ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""nschneid""], ""times"": [1440685127]},  ""usingCurrentVersionThisUser"": ""true"",  ""query"": ""latestTopic"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""0"":""Going|stative"",""3"":""learn|cognition"",""5"":""school|GROUP"",""6"":""does|`a"",""8"":""care|cognition"",""9"":""about|Stimulus"",""11"":""services|ACT"",""12"":""given|stative"",""14"":""about|Stimulus"",""16"":""money|POSSESSION""},   ""url"": ""demo.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=latestTopic&inst=1b&u=nschneid&psst=&from=137&initialStage=1&reconcile%5B0%5D=%5E&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",Going there you learn the school does not care about the services given just about the money .,,,Going there you learn the school does not care about the services given just about the money .
ewtb.r.248027.2,1433882519,1433882531,@nschneid,,"{""initval"": ""Twice for dinner and once for lunch Absolutely rude service every time !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""sonuffer""], ""times"": [1399048724]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""for|Purpose"",""2"":""dinner|EVENT"",""5"":""for|Purpose"",""6"":""lunch|EVENT"",""9"":""service|ACT"",""11"":""time|EVENT""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=nschneid&psst=&from=295&initialStage=1&reconcile%5B0%5D=%5ECMU-&new=%5Epsst&v=+nschneid"",   ""session"": "",  ""authuser"": ""nschneid""}",Twice for dinner and once for lunch Absolutely rude service every time !,,,Twice for dinner and once for lunch Absolutely rude service every time !
ewtb.r.299524.1,1433884037,1433884053,@nschneid,,"{""initval"": ""Quality has fallen over_the_years , but still the best go_-_to burger place on the East_Bay ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""sonuffer""], ""times"": [1400192117]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [[3,4,5],[11,12,13],[18,19]],   ""wgroups"": [],   ""chklbls"": {""0"":""Quality|ATTRIBUTE"",""1"":""has|`a"",""2"":""fallen|change"",""3"":""over|Duration"",""11"":""go|`j"",""14"":""burger|FOOD"",""15"":""place|LOCATION"",""16"":""on|Location"",""18"":""East|LOCATION""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=nschneid&psst=&from=330&initialStage=1&reconcile%5B0%5D=%5ECMU-&new=%5Epsst&v=+nschneid"",   ""session"": "",  ""authuser"": ""nschneid""}","Quality has fallen over_the_years , but still the best go_-_to burger place on the East_Bay .",,,"Quality has fallen over the years , but still the best go - to burger place on the East Bay ."
ewtb.r.328828.3,1433884678,1433884700,@nschneid,,"{""initval"": ""They sent_over someone who said he knows nothing about curtains and could not show me fabric options or give an estimate ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""sonuffer""], ""times"": [1400192138]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [[1,2]],   ""wgroups"": [],   ""chklbls"": {""1"":""sent|social"",""3"":""someone|`"",""5"":""said|communication"",""7"":""knows|cognition"",""8"":""nothing|`"",""9"":""about|Topic"",""10"":""curtains|ARTIFACT"",""14"":""show|social"",""17"":""options|COGNITION"",""19"":""give|communication"",""21"":""estimate|COMMUNICATION""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=nschneid&psst=&from=349&initialStage=1&reconcile%5B0%5D=%5ECMU-&new=%5Epsst&v=+nschneid"",   ""session"": "",  ""authuser"": ""nschneid""}",They sent_over someone who said he knows nothing about curtains and could not show me fabric options or give an estimate .,,,They sent over someone who said he knows nothing about curtains and could not show me fabric options or give an estimate .
ewtb.r.338429.3,1435855266,1435855292,@mgreen+nschneid,,"{""initval"": ""We were told by a detective and asked to check our credit for anything unusual ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""nschneid""], ""times"": [1432675694,1433884986]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""were|`a"",""2"":""told|communication"",""3"":""by|Agent"",""5"":""detective|PERSON"",""7"":""asked|communication"",""8"":""to|`i"",""9"":""check|cognition"",""11"":""credit|POSSESSION"",""12"":""for|Theme"",""13"":""anything|`""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=mgreen%2Bnschneid&psst=&from=356&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=nschneid&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",We were told by a detective and asked to check our credit for anything unusual .,,,We were told by a detective and asked to check our credit for anything unusual .
ewtb.r.338429.4,1435855292,1435855337,@mgreen+nschneid,,"{""initval"": ""Luckily they caught the crooks before they did~one~on~us ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""nschneid""], ""times"": [1432675893,1433885015]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [],   ""wgroups"": [[10,7,8,9]],   ""chklbls"": {""2"":""caught|social"",""4"":""crooks|PERSON"",""5"":""before|RelativeTime"",""7"":""did|stative"",""9"":""on|Beneficiary""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=mgreen%2Bnschneid&psst=&from=357&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=nschneid&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",Luckily they caught the crooks before they did~one~on~us .,,,Luckily they caught the crooks before they did one on us .
ewtb.r.200429.1,1433900075,1433900079,@nschneid,,"{""initval"": ""Horrible Service !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""ngordi""], ""times"": [1431114579,1433215463]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task17"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""Service|ACT""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task17&inst=1b&u=nschneid&psst=&from=14&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=ngordi&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",Horrible Service !,,,Horrible Service !
ewtb.r.200429.2,1433900079,1433900160,@nschneid,,"{""initval"": ""I got~yelled_at , literally yelled at because i asked if i could pick_up my car 5 - 10 minutes late ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""ngordi""], ""times"": [1431114622,1433215535]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task17"",   ""sgroups"": [[14,15]],   ""wgroups"": [],   ""chklbls"": {""1"":""got|`a"",""2"":""yelled|communication"",""3"":""at|Goal"",""6"":""yelled|communication"",""7"":""at|Goal"",""10"":""asked|communication"",""14"":""pick|motion"",""17"":""car|ARTIFACT"",""21"":""minutes|TIME""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task17&inst=1b&u=nschneid&psst=&from=15&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=ngordi&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}","I got yelled at , literally yelled at because i asked if i could pick_up my car 5 - 10 minutes late .",,,"I got yelled at , literally yelled at because i asked if i could pick up my car 5 - 10 minutes late ."
ewtb.r.200429.4,1433900187,1433900193,@nschneid,,"{""initval"": ""Rude , unprofessional , just jerks ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""ngordi""], ""times"": [1431114728,1433215619]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task17"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""5"":""jerks|PERSON""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task17&inst=1b&u=nschneid&psst=&from=17&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=ngordi&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}","Rude , unprofessional , just jerks .",,,"Rude , unprofessional , just jerks ."
ewtb.r.200429.6,1433900240,1433900263,@nschneid,,"{""initval"": ""Missed a whole day of work because i am now carless ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""ngordi""], ""times"": [1431114759,1433215766]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task17"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""0"":""Missed|stative"",""3"":""day|TIME"",""4"":""of|Quantity"",""5"":""work|ACT"",""8"":""am|stative""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task17&inst=1b&u=nschneid&psst=&from=19&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=ngordi&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",Missed a whole day of work because i am now carless .,,,Missed a whole day of work because i am now carless .
ewtb.r.200429.7,1433900264,1433900270,@nschneid,,"{""initval"": ""I will NEEEEEEEEEVERRRR go to this place again ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""ngordi""], ""times"": [1431114768,1433215773]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task17"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""3"":""go|motion"",""4"":""to|Destination"",""6"":""place|GROUP""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task17&inst=1b&u=nschneid&psst=&from=20&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=ngordi&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",I will NEEEEEEEEEVERRRR go to this place again .,,,I will NEEEEEEEEEVERRRR go to this place again .
ewtb.r.207629.1,1433907085,1433907094,@nschneid,,"{""initval"": ""highly~recommended ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""ngordi""], ""times"": [1431116480,1433216530]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task17"",   ""sgroups"": [],   ""wgroups"": [[0,1]],   ""chklbls"": {},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task17&inst=1b&u=nschneid&psst=&from=61&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=ngordi&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",highly~recommended .,,,highly recommended .
